Id,Nome,Categoria,Sub-categoria,Valor,Sistema ,Fisico ,Situação,Data,Motivo,Resolvido ? ,Como ?
21143,Câmera Frontal e Sensor de Proximidade - iPhone 7,Manutenção Câmera,M. iPhone 7,"0,00",1,,Divergente,2025-09-11,,,
21147,Conector de Carga iPhone 7 - Preto,Manutenção Conector,M. iPhone 7,"0,00",2,,Divergente,2025-09-11,,,
21149,Alto-Falante iPhone 7,Manutenção Alto Falante,M. iPhone 7,"200,00",3,,Divergente,2025-09-11,,,
21227,Câmera Traseira - iPhone SE,Manutenção Câmera,M. iPhone SE,"150,00",2,,Divergente,2025-09-11,,,
21267,Flex Power/Volume - iPhone 7,Manutenção Vibra / Volume / Power,M. iPhone 7,"200,00",2,,Divergente,2025-09-11,,,
21279,Flex câmera traseira - iPad Air 2 / Mini 4/ iPad Pro 12.9 (1° Ger),Manutenção Câmera,iPad Air 2,"300,00",1,,Divergente,2025-09-11,,,
22756,Bateria de iPhone X,Manutenção Bateria,M. iPhone X,"400,00",3,3.0,OK,2025-09-11,,,
21288,Conector de Carga iPhone 7 - Branco,Manutenção Conector,M. iPhone 7,"0,00",1,,Divergente,2025-09-11,,,
21289,Speaker - iPhone 7,Manutenção Speaker,M. iPhone 7,"200,00",3,,Divergente,2025-09-11,,,
21290,Flex Power/Volume - iPhone 7 Plus,Manutenção Vibra / Volume / Power,M. iPhone 7 Plus,"300,00",2,,Divergente,2025-09-11,,,
21291,Conector de Carga iPhone 7 Plus - Branco,Manutenção Conector,M. iPhone 7 Plus,"0,00",1,,Divergente,2025-09-11,,,
25160,Bateria de iPhone SE 2,Manutenção Bateria,M. iPhone SE 2,"300,00",2,2.0,OK,2025-09-11,,,
21286,Bateria de iPhone 5SE,Manutenção Bateria,M. iPhone SE,"100,00",2,2.0,OK,2025-09-11,,,
21309,Carcaça iPhone 6S Plus - Prata,Manutenção Carcaça/Vidro Traseiro,M. iPhone 6S Plus,"150,00",1,,Divergente,2025-09-11,,,
21311,Carcaça iPhone 6S Plus - Dourada,Manutenção Carcaça/Vidro Traseiro,M. iPhone 6S Plus,"150,00",1,,Divergente,2025-09-11,,,
21312,Carcaça iPhone 6S Plus - Cinza Espacial,Manutenção Carcaça/Vidro Traseiro,M. iPhone 6S Plus,"150,00",1,,Divergente,2025-09-11,,,
21313,Carcaça iPhone 6S Plus - Rosê,Manutenção Carcaça/Vidro Traseiro,M. iPhone 6S Plus,"150,00",1,,Divergente,2025-09-11,,,
21314,Antena Wi-Fi - iPhone 6S,Manutenção Wi-Fi,M. iPhone 6S,"200,00",3,,Divergente,2025-09-11,,,
21315,Antena Wi-Fi - iPhone 6S Plus,Manutenção Wi-Fi,M. iPhone 6S Plus,"200,00",3,,Divergente,2025-09-11,,,
21316,Speaker - iPhone 7 Plus,Manutenção Speaker,M. iPhone 7 Plus,"250,00",3,,Divergente,2025-09-11,,,
21317,Alto-Falante iPhone 7 Plus,Manutenção Alto Falante,M. iPhone 7 Plus,"200,00",3,,Divergente,2025-09-11,,,
21414,Carcaça iPhone 7 Plus - Rosê,Manutenção Carcaça/Vidro Traseiro,M. iPhone 7 Plus,"200,00",1,,Divergente,2025-09-11,,,
21458,Carcaça iPhone 7 - Prata,Manutenção Carcaça/Vidro Traseiro,M. iPhone 7,"200,00",1,,Divergente,2025-09-11,,,
21462,Carcaça iPhone 7 - Dourada,Manutenção Carcaça/Vidro Traseiro,M. iPhone 7,"200,00",1,,Divergente,2025-09-11,,,
21464,Carcaça iPhone 7 Plus - Dourada,Manutenção Carcaça/Vidro Traseiro,M. iPhone 7 Plus,"200,00",1,,Divergente,2025-09-11,,,
21467,Carcaça iPhone 7 Plus - Prata,Manutenção Carcaça/Vidro Traseiro,M. iPhone 7 Plus,"200,00",1,,Divergente,2025-09-11,,,
21698,Bateria de iPhone 8 Plus,Manutenção Bateria,M. iPhone 8 Plus,"300,00",2,2.0,OK,2025-09-11,,,
21696,Bateria de iPhone 8,Manutenção Bateria,M. iPhone 8,"250,00",2,1.0,Divergente,2025-09-11,Falta 11184057,,
21296,Bateria de iPhone 7 Plus,Manutenção Bateria,M. iPhone 7 Plus,"250,00",3,3.0,OK,2025-09-11,,,
21295,Bateria de iPhone 7,Manutenção Bateria,M. iPhone 7,"250,00",2,2.0,OK,2025-09-11,,,
8157,Bateria de iPhone 6S Plus,Manutenção Bateria,M. iPhone 6S Plus,"200,00",4,6.0,Divergente,2025-09-11,"remover 7506215 , 7506202",,
4380,Bateria de iPhone 6S,Manutenção Bateria,M. iPhone 6S,"180,00",4,4.0,OK,2025-09-11,,,
21576,Tampa Traseira iPhone 8 - Dourado,Manutenção Carcaça/Vidro Traseiro,M. iPhone 8,"0,00",3,,Divergente,2025-09-11,,,
21581,Tampa Traseira iPhone 8 Plus - Preta,Manutenção Carcaça/Vidro Traseiro,M. iPhone 8 Plus,"0,00",1,,Divergente,2025-09-11,,,
21582,Tampa Traseira iPhone 8 Plus - Dourada,Manutenção Carcaça/Vidro Traseiro,M. iPhone 8 Plus,"0,00",1,,Divergente,2025-09-11,,,
21583,Tampa Traseira iPhone 8 Plus - Branco,Manutenção Carcaça/Vidro Traseiro,M. iPhone 8 Plus,"300,00",2,,Divergente,2025-09-11,,,
21601,Carcaça iPhone 7 Plus - Preto Fosco,Manutenção Carcaça/Vidro Traseiro,M. iPhone 7 Plus,"200,00",1,,Divergente,2025-09-11,,,
21682,Carcaça iPhone 7 - Preta,Manutenção Carcaça/Vidro Traseiro,M. iPhone 7,"200,00",2,,Divergente,2025-09-11,,,
4728,Bateria de iPhone 6 Plus,Manutenção Bateria,M. iPhone 6 Plus,"150,00",5,5.0,OK,2025-09-11,,,
4497,Bateria de iPhone 6,Manutenção Bateria,M. iPhone 6,"180,00",3,3.0,OK,2025-09-11,,,
3747,Bateria de iPhone 5S,Manutenção Bateria,M. iPhone 5S,"100,00",3,2.0,Divergente,2025-09-11,Falta 06185259,,
21703,Conector de Carga iPad Mini 2/3 - Branco,Manutenção Conector,iPad Mini,"0,00",1,,Divergente,2025-09-11,,,
21704,Conector de Carga iPad Mini 2/3 - Preto,Manutenção Conector,iPad Mini,"0,00",1,,Divergente,2025-09-11,,,
21718,Cabo Flex do Fone iPad Air 2 - Branco,Manutenção Flex do Fone,iPad Air 2,"0,00",1,,Divergente,2025-09-11,,,
21719,Flex Volume do iPad Air 2,Manutenção Vibra / Volume / Power,iPad Air 2,"0,00",2,,Divergente,2025-09-11,,,
21875,Tampa Traseira iPhone X - Branco,Manutenção Carcaça/Vidro Traseiro,M. iPhone X,"0,00",3,,Divergente,2025-09-11,,,
21876,Tampa Traseira iPhone X - Preto,Manutenção Carcaça/Vidro Traseiro,M. iPhone X,"0,00",1,,Divergente,2025-09-11,,,
21905,Câmera Traseira - iPhone X,Manutenção Câmera,M. iPhone X,"300,00",3,,Divergente,2025-09-11,,,
21913,Speaker - iPhone 8 Plus,Manutenção Speaker,M. iPhone 8 Plus,"300,00",2,,Divergente,2025-09-11,,,
21914,Alto-Falante iPhone 8 Plus,Manutenção Alto Falante,M. iPhone 8 Plus,"150,00",2,,Divergente,2025-09-11,,,
21915,Flex Power/Volume - iPhone 8 Plus,Manutenção Vibra / Volume / Power,M. iPhone 8 Plus,"300,00",3,,Divergente,2025-09-11,,,
21920,Speaker - iPhone 8/SE 2,Manutenção Speaker,M. iPhone 8,"300,00",4,,Divergente,2025-09-11,,,
21921,Alto-Falante iPhone 8/SE 2,Manutenção Alto Falante,M. iPhone 8,"200,00",5,,Divergente,2025-09-11,,,
21923,Flex Power/Volume - iPhone 8/SE 2,Manutenção Vibra / Volume / Power,M. iPhone 8,"300,00",1,,Divergente,2025-09-11,,,
21927,Carcaça iPhone 7 - Rose,Manutenção Carcaça/Vidro Traseiro,M. iPhone 7,"200,00",1,,Divergente,2025-09-11,,,
22002,Lente de Vidro da Câmera iPhone 8 Plus - Rose,Manutenção Câmera,M. iPhone 8 Plus,"200,00",2,,Divergente,2025-09-11,,,
22101,Flex home - iPad Pro 9.7 Preto,Manutenção Flex do Home,iPad New 9.7,"300,00",1,,Divergente,2025-09-11,,,
22191,Antena Wi-Fi iPhone 7 Plus,Manutenção Wi-Fi,M. iPhone 7 Plus,"250,00",3,,Divergente,2025-09-11,,,
22307,Carcaça Completa iPhone 8 - Dourada,Manutenção Carcaça/Vidro Traseiro,M. iPhone 8,"200,00",1,,Divergente,2025-09-11,,,
22308,Carcaça Completa iPhone 8 - Preta,Manutenção Carcaça/Vidro Traseiro,M. iPhone 8,"200,00",1,,Divergente,2025-09-11,,,
22417,Flex Power/Volume do iPad Mini 2 / Mini 3,Manutenção Vibra / Volume / Power,iPad Mini,"500,00",1,,Divergente,2025-09-11,,,
22487,Flex Volume - iPhone X,Manutenção Vibra / Volume / Power,M. iPhone X,"0,00",1,,Divergente,2025-09-11,,,
22515,Antena Wi-Fi iPhone 7,Manutenção Wi-Fi,M. iPhone 7,"200,00",3,,Divergente,2025-09-11,,,
22547,Microfone da Câmera - iPad Mini 2,Manutenção Microfone,iPad Mini,"300,00",1,,Divergente,2025-09-11,,,
22595,Motor do Vibra - iPhone 6S Plus,Manutenção Vibra / Volume / Power,M. iPhone 6S Plus,"200,00",1,,Divergente,2025-09-11,,,
2725,Bateria de iPhone 5,Manutenção Bateria,M. iPhone 5,"150,00",2,0.0,Divergente,2025-09-11,,,
22668,Tampa Traseira iPhone XR - Red,Manutenção Carcaça/Vidro Traseiro,M. iPhone XR,"0,00",1,,Divergente,2025-09-11,,,
27498,Bateria de iPhone 15 Pro Max,Manutenção Bateria,M. iPhone 15 Pro Max,"1.100,00",2,2.0,OK,2025-09-11,,,
22859,Lente de Vidro da Câmera iPhone 8 - Dourado,Manutenção Câmera,M. iPhone 8,"100,00",1,,Divergente,2025-09-11,,,
22923,Carcaça Completa iPhone X - Branco,Manutenção Carcaça/Vidro Traseiro,M. iPhone X,"400,00",1,,Divergente,2025-09-11,,,
22980,Tampa Traseira iPhone XS Max - Dourado,Manutenção Carcaça/Vidro Traseiro,M. iPhone XS Max,"0,00",3,,Divergente,2025-09-11,,,
22990,Flex Volume/carregador sem fio - iPhone x,Manutenção Vibra / Volume / Power,M. iPhone X,"400,00",1,,Divergente,2025-09-11,,,
23003,Tampa Traseira iPhone XR - Coral,Manutenção Carcaça/Vidro Traseiro,M. iPhone XR,"400,00",1,,Divergente,2025-09-11,,,
23004,Tampa Traseira iPhone XR - Azul,Manutenção Carcaça/Vidro Traseiro,M. iPhone XR,"400,00",1,,Divergente,2025-09-11,,,
23018,Lente de Vidro da Câmera iPhone XS Max - Prata,Manutenção Câmera,M. iPhone XS Max,"150,00",2,,Divergente,2025-09-11,,,
23020,Lente de Vidro da Câmera iPhone XS Max - Preto,Manutenção Câmera,M. iPhone XS Max,"250,00",1,,Divergente,2025-09-11,,,
23023,Tampa Traseira iPhone 8 Plus - Red,Manutenção Carcaça/Vidro Traseiro,M. iPhone 8 Plus,"400,00",2,,Divergente,2025-09-11,,,
23083,Motor do Vibra - iPhone 7 Plus,Manutenção Vibra / Volume / Power,M. iPhone 7 Plus,"300,00",5,,Divergente,2025-09-11,,,
23189,Motor do Vibra - iPhone 7,Manutenção Vibra / Volume / Power,M. iPhone 7,"150,00",2,,Divergente,2025-09-11,,,
27497,Bateria de iPhone 15 Pro,Manutenção Bateria,M. iPhone 15 Pro,"1.000,00",2,2.0,OK,2025-09-11,,,
27496,Bateria de iPhone 15 Plus,Manutenção Bateria,M. iPhone 15 Plus,"1.000,00",1,1.0,OK,2025-09-11,,,
27495,Bateria de iPhone 15,Manutenção Bateria,M. iPhone 15,"1.000,00",2,2.0,OK,2025-09-11,,,
23918,Vidro e touchscreen com LCD iPhone XS Max - Preto,Manutenção LCD/ Touch,M. iPhone XS Max,"800,00",2,2.0,OK,2025-09-11,,,
23703,Tampa Traseira iPhone XR - Amarela,Manutenção Carcaça/Vidro Traseiro,M. iPhone XR,"0,00",1,,Divergente,2025-09-11,,,
23726,Tampa Traseira iPhone 11 Pro - Dourado,Manutenção Carcaça/Vidro Traseiro,M. iPhone 11 Pro,"0,00",1,,Divergente,2025-09-11,,,
23728,Tampa Traseira iPhone 11 Pro - Preto,Manutenção Carcaça/Vidro Traseiro,M. iPhone 11 Pro,"0,00",1,,Divergente,2025-09-11,,,
23731,Tampa Traseira iPhone 11 Pro Max - Dourado,Manutenção Carcaça/Vidro Traseiro,M. iPhone 11 Pro Max,"0,00",1,,Divergente,2025-09-11,,,
23745,Conector de Carga iPhone 11 - Amarelo,Manutenção Conector,M. iPhone 11,"0,00",1,,Divergente,2025-09-11,,,
23810,Camera Frontal iPad 3,Manutenção Câmera,iPad 3,"150,00",2,,Divergente,2025-09-11,,,
23590,Vidro e touchscreen com LCD iPhone XS - Preto,Manutenção LCD/ Touch,M. iPhone XS,"600,00",2,2.0,OK,2025-09-11,,,
23894,Flex de Conector de Carga para iPhone 11 Pro Max Branco,Manutenção Conector,M. iPhone 11 Pro Max,"400,00",1,,Divergente,2025-09-11,,,
24110,Vidro e touchscreen com LCD iPhone XR - Preto,Manutenção LCD/ Touch,M. iPhone XR,"700,00",2,2.0,OK,2025-09-11,,,
23896,Flex de Conector de Carga para iPhone 11 Pro Max Preto,Manutenção Conector,M. iPhone 11 Pro Max,"400,00",1,,Divergente,2025-09-11,,,
23915,Vidro e touchscreen com LCD iPhone X - Preto,Manutenção LCD/ Touch,M. iPhone X,"600,00",5,5.0,OK,2025-09-11,,,
23898,Tampa de vidro com lente traseira para iPhone 11 Pro Max Dourado,Manutenção Carcaça/Vidro Traseiro,M. iPhone 11 Pro Max,"600,00",2,,Divergente,2025-09-11,,,
23899,Tampa de vidro com lente traseira para iPhone 11 Pro Max Verde,Manutenção Carcaça/Vidro Traseiro,M. iPhone 11 Pro Max,"600,00",3,,Divergente,2025-09-11,,,
23900,Tampa de vidro com lente traseira para iPhone 11 Pro Max Branco,Manutenção Carcaça/Vidro Traseiro,M. iPhone 11 Pro Max,"600,00",3,,Divergente,2025-09-11,,,
23901,Tampa de vidro com lente traseira para iPhone 11 Pro Max Preto,Manutenção Carcaça/Vidro Traseiro,M. iPhone 11 Pro Max,"600,00",2,,Divergente,2025-09-11,,,
23903,Câmera Traseira para iPhone 11 Pro,Manutenção Câmera,M. iPhone 11 Pro,"500,00",2,,Divergente,2025-09-11,,,
23904,Câmera Traseira para iPhone 6S Plus,Manutenção Câmera,M. iPhone 6S Plus,"150,00",2,,Divergente,2025-09-11,,,
23905,Câmera Frontal e Sensor para iPhone 6S Plus,Manutenção Câmera,M. iPhone 6S Plus,"150,00",3,,Divergente,2025-09-11,,,
26326,Vidro e touchscreen com LCD iPhone SE 3 - Preto,Manutenção LCD/ Touch,M. iPhone SE 3,"700,00",1,1.0,OK,2025-09-11,,,
23907,Câmera Traseira para iPhone 7,Manutenção Câmera,M. iPhone 7,"200,00",5,,Divergente,2025-09-11,,,
23908,Câmera Frontal para iPhone 11 Pro,Manutenção Câmera,M. iPhone 11 Pro,"500,00",1,,Divergente,2025-09-11,,,
23909,Câmera frontal e Sensor para iPhone 7,Manutenção Câmera,M. iPhone 7,"200,00",1,,Divergente,2025-09-11,,,
24101,Vidro e touchscreen com LCD iPhone SE - Branco ,Manutenção LCD/ Touch,M. iPhone SE,"400,00",2,2.0,OK,2025-09-11,,,
23912,Tampa de vidro com lente traseira para iPhone 11 Pro Verde,Manutenção Carcaça/Vidro Traseiro,M. iPhone 11 Pro,"500,00",3,,Divergente,2025-09-11,,,
23913,Conector de Carga para iPhone 7 Branco,Manutenção Conector,M. iPhone 7,"200,00",3,,Divergente,2025-09-11,,,
23914,Tampa de vidro com lente traseira para iPhone 11 Pro Branco,Manutenção Carcaça/Vidro Traseiro,M. iPhone 11 Pro,"500,00",2,,Divergente,2025-09-11,,,
24102,Vidro e touchscreen com LCD iPhone SE - Preto ,Manutenção LCD/ Touch,M. iPhone SE,"400,00",1,1.0,OK,2025-09-11,,,
23916,Tampa de vidro com lente traseira para iPhone 11 Pro Preto,Manutenção Carcaça/Vidro Traseiro,M. iPhone 11 Pro,"500,00",2,,Divergente,2025-09-11,,,
23917,Flex de Conector de Carga para iPhone 11 - Branco,Manutenção Conector,M. iPhone 11,"400,00",1,,Divergente,2025-09-11,,,
24108,Vidro e touchscreen com LCD iPhone 8 Plus - Branco,Manutenção LCD/ Touch,M. iPhone 8 Plus,"500,00",2,2.0,OK,2025-09-11,,,
23922,Tampa de vidro com lente traseira para iPhone 11 Roxo,Manutenção Carcaça/Vidro Traseiro,M. iPhone 11,"400,00",4,,Divergente,2025-09-11,,,
23923,Tampa de vidro com lente traseira para iPhone 11 Vermelho,Manutenção Carcaça/Vidro Traseiro,M. iPhone 11,"400,00",2,,Divergente,2025-09-11,,,
24109,Vidro e touchscreen com LCD iPhone 8 Plus - Preto,Manutenção LCD/ Touch,M. iPhone 8 Plus,"500,00",5,5.0,OK,2025-09-11,,,
23925,Tampa de vidro com lente traseira para iPhone 11 Amarelo,Manutenção Carcaça/Vidro Traseiro,M. iPhone 11,"400,00",2,,Divergente,2025-09-11,,,
23910,Vidro e touchscreen com LCD iPhone 8 - Branco,Manutenção LCD/ Touch,M. iPhone 8,"350,00",2,2.0,OK,2025-09-11,,,
23927,Tampa de vidro com lente traseira para iPhone 11 Verde,Manutenção Carcaça/Vidro Traseiro,M. iPhone 11,"400,00",1,,Divergente,2025-09-11,,,
23928,Tampa de vidro com lente traseira para iPhone 11 Branco,Manutenção Carcaça/Vidro Traseiro,M. iPhone 11,"400,00",3,,Divergente,2025-09-11,,,
23929,Tampa de vidro com lente traseira para iPhone 11 Preto,Manutenção Carcaça/Vidro Traseiro,M. iPhone 11,"400,00",2,,Divergente,2025-09-11,,,
23934,Flex de Conector de Carga para iPhone XS Max Preto,Manutenção Conector,M. iPhone XS Max,"400,00",1,,Divergente,2025-09-11,,,
23936,Conector de Carga para iPhone 7 Preto,Manutenção Conector,M. iPhone 7,"200,00",4,,Divergente,2025-09-11,,,
23937,Motor de funçao vibratoria para iPhone XS Max,Manutenção Vibra / Volume / Power,M. iPhone XS Max,"300,00",2,,Divergente,2025-09-11,,,
23938,Câmera Traseira para iPhone 7 Plus,Manutenção Câmera,M. iPhone 7 Plus,"200,00",5,,Divergente,2025-09-11,,,
